Title,URL,Publish Date,Mentioned Times,Word Count
Bản tin Hình sự: Triệt phá đường dây môi giới mại dâm ở Bảo Lộc,https://tienphong.vn/ban-tin-hinh-su-triet-pha-duong-day-moi-gioi-mai-dam-o-bao-loc-post1476444.tpo,2022-10-09,0,743
Bắt đối tượng xã hội 'số má' ở Bắc Giang,https://tienphong.vn/bat-doi-tuong-xa-hoi-so-ma-o-bac-giang-post1476251.tpo,2022-10-08,0,542
Tuổi trẻ Quảng Ninh có nhiệm vụ quảng bá hình ảnh quê hương ra thế giới,https://tienphong.vn/tuoi-tre-quang-ninh-co-nhiem-vu-quang-ba-hinh-anh-que-huong-ra-the-gioi-post1475889.tpo,2022-10-07,1,1088
Thúc đẩy chương trình chuyển đổi số tỉnh Thanh Hóa,https://tienphong.vn/thuc-day-chuong-trinh-chuyen-doi-so-tinh-thanh-hoa-post1475724.tpo,2022-10-06,3,1784
Tỉnh Đoàn Quảng Trị và FPT hợp tác thúc đẩy chuyển đổi số,https://tienphong.vn/tinh-doan-quang-tri-va-fpt-hop-tac-thuc-day-chuyen-doi-so-post1475350.tpo,2022-10-05,1,606
"Bí thư T.Ư Đoàn Ngô Văn Cương: Cấp bộ Đoàn TT-Huế phải quyết liệt, nhanh chóng chuyển đổi số",https://tienphong.vn/bi-thu-tu-doan-ngo-van-cuong-cap-bo-doan-tt-hue-phai-quyet-liet-nhanh-chong-chuyen-doi-so-post1475066.tpo,2022-10-04,1,1153
Đại hội Đoàn tỉnh TT-Huế lần thứ XVI: Nhiều mục tiêu quan trọng trong nhiệm kỳ mới,https://tienphong.vn/dai-hoi-doan-tinh-tt-hue-lan-thu-xvi-nhieu-muc-tieu-quan-trong-trong-nhiem-ky-moi-post1475048.tpo,2022-10-04,1,1430
Đoàn thanh niên cần có giải pháp cải cách hành chính để hỗ trợ nhân dân tốt hơn,https://tienphong.vn/doan-thanh-nien-can-co-giai-phap-cai-cach-hanh-chinh-de-ho-tro-nhan-dan-tot-hon-post1475041.tpo,2022-10-04,1,1197
Khát vọng xây dựng TT-Huế trở thành thành phố trực thuộc Trung ương,https://tienphong.vn/khat-vong-xay-dung-tt-hue-tro-thanh-thanh-pho-truc-thuoc-trung-uong-post1474907.tpo,2022-10-04,1,989
"Anh Nguyễn Thanh Hoài tái đắc cử Bí thư Tỉnh Đoàn TT-Huế khóa XVI, nhiệm kỳ 2022 - 2027",https://tienphong.vn/anh-nguyen-thanh-hoai-tai-dac-cu-bi-thu-tinh-doan-tt-hue-khoa-xvi-nhiem-ky-2022-2027-post1474846.tpo,2022-10-03,1,814
"Lạng Sơn: Công khai, minh bạch thu hút đầu tư",https://tienphong.vn/lang-son-cong-khai-minh-bach-thu-hut-dau-tu-post1474690.tpo,2022-10-03,1,1455
"Tuổi trẻ Quảng Ngãi có vai trò, trách nhiệm rất lớn đối với sự phát triển địa phương",https://tienphong.vn/tuoi-tre-quang-ngai-co-vai-tro-trach-nhiem-rat-lon-doi-voi-su-phat-trien-dia-phuong-post1474495.tpo,2022-10-02,1,1491
Bí thư Tỉnh ủy Thái Thanh Quý: Tuổi trẻ Nghệ An đóng góp vào sự phát triển của tỉnh,https://tienphong.vn/bi-thu-tinh-uy-thai-thanh-quy-tuoi-tre-nghe-an-dong-gop-vao-su-phat-trien-cua-tinh-post1474427.tpo,2022-10-02,1,1218
"Tập trung giải pháp xây dựng Đoàn, Hội ở các doanh nghiệp ngoài nhà nước",https://tienphong.vn/tap-trung-giai-phap-xay-dung-doan-hoi-o-cac-doanh-nghiep-ngoai-nha-nuoc-post1473678.tpo,2022-09-29,1,1881
Bí thư Tỉnh ủy Sơn La nhấn mạnh 5 nhiệm vụ trọng tâm cho Tỉnh Đoàn khóa XIII,https://tienphong.vn/bi-thu-tinh-uy-son-la-nhan-manh-5-nhiem-vu-trong-tam-cho-tinh-doan-khoa-xiii-post1471993.tpo,2022-09-23,1,1075
"Tuổi trẻ Đắk Nông đi đầu trong chuyển đổi số, quảng bá du lịch",https://tienphong.vn/tuoi-tre-dak-nong-di-dau-trong-chuyen-doi-so-quang-ba-du-lich-post1471771.tpo,2022-09-22,1,781
5G MobiFone đã phủ sóng ở Nha Trang,https://tienphong.vn/5g-mobifone-da-phu-song-o-nha-trang-post1471788.tpo,2022-09-22,1,734
